DDC,Title,description
586,"The genus Psilocybe: A systematic revision of the known species including the history, distribution, and chemistry of the hallucinogenic species (Beihefte zur Nova Hedwigia)",None
586,Sweet Bird of Youth [1989 film],"An ambitious but charming young man returns to his home town after a prolonged stay in Hollywood. He brings with him a once beautiful but now faded movie queen with the intention of capitalizing upon her fame for his own ends. But when he rekindles an affair with a former flame, he brings down the wrath of her father, a local political boss who swears revenge."
586,Classifying Nonflowering Plants,"Examines the key characteristics of nonflowering plants, explaining what they are and what they look like, discusses classes of nonflowering plants, and features descriptions of a selection of nonflowering plant orders, including mosses, horsetails, conifers, and others."
586,Der neue Golfkrieg,None
586,Bunny Fun,"Bunny takes his friends fishing, but, of course, they don't keep their catch."
586,Magical Mushroom Handbook,None
586,Biology of Non-Vascular Plants,None
586,Cryptogamic Botany (Volume 2) Bryophytes and Pteridophytes,None
586,"Common Interior Alaska Cryptogams: Fungi, Lichenicolous Fungi, Lichenized Fungi, Slime Molds, Mosses, and Liverworts","With Common Interior Alaska Cryptogams, Gary A. Laursen and Rodney Seppelt offer the first field guide to cryptogams of the Denali National Park and Preserve. Useful to both lay and professional investigators, this fully illustrated compendium covers mushroom fungi, lichenized fungi, lichenicolous fungi, slime molds, mosses, and liverworts. This field guide to commonly seen cryptogams will provide a basis for understanding their vast diversity of taxa, speciation, edibility, relative abundance, and utility, as well as the ecological roles played by these organisms."
586,Flora criptogámica de Tierra del Fuego Orden Aphyllophorales (Tomo XI Fascículo 3),None
586,Afghanistan: Im Auftrag des Militargeschichtlichen Forschungsamtes,None
586,"Meine orientalische Reise: Auf den Spuren der Beduinen durch Syrien, Jordanien und Persien",None
586,Auf Sand gebaut Saudi-Arabien - ein problematischer Verbündeter,None
586,Jemen,"Kleiner, handlicher Bild-/Textband vom bekannten Reisebuchautoren (BA 5/97; 8/97) mit einfühlsamen Essays über den noch fast unbekannten Jemen, seine Landschaften, Menschen und Kultur. In der Reihe der Bildbände über den Jemen ist der vorliegende Titel der preiswerten Kategorie zuzuordnen. Bibliotheken, die ""Jemen"" (Verlag Das Andere; ID 49/94) oder ""Jemen"" (Hirmer; ID 13/94) im Bestand haben, können verzichten. Kleinere Bibliotheken sollen eher auf ""Jemen entdecken & erleben"" (ID 9/98) vom gleichen Autor zurückgreifen. (3) (LK/P: Glawe)"
586,Die schwarze Macht: Der »Islamische Staat« und die Strategen des Terrors - Ein SPIEGEL-Buch,None
586,Nonseed plants: form and function (Fundamentals of botany series),None
586,Itiökasvit värikuvina,None
586,The biology of higher cryptogams,None
586,Kleine Geschichte des Irak : von der Gr&uuml;ndung 1921 bis zur Gegenwart,"Für die eingeführte Beck-Reihe ""Kleine(r) Geschichte(n)..."" verfasste der am Deutschen Orient-Institut tätige Wissenschaftler einen Band über den Irak. Nach knappen Informationen über die altorientalische, arabische und osmanische Geschichte des Zweistromlandes stellt Fürtig - ähnlich P. Heine (BA 3/03; Berichtsstand: Oktober 2002) - ausführlich, fundiert und gut lesbar die politische, wirtschaftliche und soziale Entwicklung des nach Ende des 1. Weltkrieges von den Briten ohne Rücksicht auf ethnische und religiöse Gegebenheiten gegründeten Staates bis in die Vorkriegszeit des Februar 2003 dar. Mit Nachweisapparat, Auswahlbibliographie (zahlreiche englischsprachige Titel), Zeittafel (letzter Eintrag: 20. März 2003), Personenregister.Dieser Grundbestandstitel liefert Hintergrundinformationen. (1 S)."
586,"Floraen II : alger, lav, moser, bregne-, snelle og kr&aring;kefotplanter",None
586,Brennpunkt Syrien: Einblick in ein verschlossenes Land (HERDER spektrum),None
586,DuMont Reise-Taschenbuch Dubai,None
586,Nonvascular plants : an evolutionary survey,None
586,Kampf um Kobanê: Kampf um die Zukunft des Nahen Ostens,None
586,Operation Kundus,None
586,"Afghanistan Code. Eine Reportage über Krieg, Fundamentalismus und Demokratie: Eine Reportage über Krieg und Fundamentalismus",None
586,Deciduous Trees of Britain and Europe (Nature Gdes.),None
586,Plants without flowers,None
586,Jemen,None
586,"Unbekanntes Afghanistan. Seine Landschaften, seine Menschen",None
586,Introduction to the lower plants,None
586,Mythos und Psychologie,None
586,mystérieuse prêle,None
586,"Irak : sumerische Tempel, Babylons Paläste und heilige Stätten des Islam im Zweistromland",None
586,"Ectotrophically Mycorrhizal Fungi of the Neotropical Lowlands, Especially Central Amazonia (Nova Hedwigia Beihefte)",None
586,Lower Plants: Anatomy and Activities of Non-flowering Plants and Their Allies,None
586,Als Bischof in Arabien: Erfahrungen mit dem Islam,None
586,Die Amerikaner im Krieg. Bericht aus dem Irak im vierten Kriegsjahr,None
586,"Microscopic Worlds: Volume 3: Bacteria, Fungi, Lichens and Plants","In this series of three books, the author escorts the reader on a fascinating and inspiring exploration of areas of the biological world unseen and unknown by most. In each volume, the author presents often complex scientific ideas in a style that is lively and easily understood. Together with stunning 3D images, taken using one of the most modern and powerful scanning electron microscopes available, the books present a unique portrait of the biosphere. What does the inside of a leaf look like and why do leaves have all of those ""pipes""? On the outside surfaces of a leaf are stomata, but have you ever wondered what they are for? Where do pollen grains come from and are flowers really just modified leaves? Volume 3 examines some of the earliest life-forms, describing the continuing impact these organisms have on planet Earth. Follow the development of fungi from spore germination through to maturity and reproduction, all in brilliant 3D. Microscopic Worlds will appeal to readers of all ages. The author makes no assumptions about what the reader knows about science, but ultimately it will be the images that initiate a desire to know more. KEY FEATURES * Presents often complex scientific ideas in a style that is lively and easily understood * Useful teaching tool for science teachers * Comes with 3D glasses"
